"facility_code","institution","longitude","latitude","ungeocodable"
"20N17932","MAZONE PLUMBING & HEATING INC","-73.7373668855006","42.6659723",False
"20N17832","SHEET METAL WORKERS LU 137","-73.9568680489694","40.7429443",False
"20N17732","RONDOUT ELECTRIC INC","-73.8981738","41.6988137",False
"20N17632","LAWMAN HEATING & COOLING INC","-76.123006","43.9456371",False
"20N17532","PLUMBERS & STEAMFITTERS LOCAL 21","-73.9318779","41.2718634",False
"20N17432","WOODBOURNE LAWN & GARDEN INC","-74.597721","41.761057",False
"20N17332","WIRE ELECTRIC CONTRACTING CO INC","-78.8874554","42.9731852",False
"20N17132","OTSEGO ELECTRIC COOPERATIVE INC","-77.939174","43.216197",False
"20N17032","NELCORP ELECTRICAL CONTRACT CORP","-76.0355447","42.10950695",False
"20N16832","INDIAN POINT ENERGY CENTER-ENTERGY NUCLEAR NW","-73.9443157","41.2690944",False
"20N16732","SARANAC POWER PARTNERS","-73.45562","44.69282",False
"20N16632","THERMOLD CORPORATION","-75.7756717","43.0611468",False
"20C65243","J B HUNT TRANSPORT SERVICES INC MIDLOTHIAN","-96.9944489","32.482361",False
"20C65143","J B HUNT TRANSPORT SERVICES INC DALLAS","-96.8946699795918","32.7621942653061",False
"20C64843","J B HUNT TRANSPORT SERVICES INC HEMPSTEAD","-95.551297","29.866801",False
"20C64643","J B HUNT TRANSPORT SERVICES INC CARROLLTON","-96.8640441701107","32.9565593160873",False
"20C64549","SOUTHERN WISCONSIN HEAT & FROST INSULATORS JAC","-88.2612045","43.0805651",False
"20C64443","J B HUNT TRANSPORT SERVICES INC","-95.2636445217408","29.7849748978433",False
"20C64343","PLUMBERS AND PIPEFITTERS LOCAL UNION 404 AND JATC WICHITA FALLS","-98.6030752142857","33.9445039285714",False
"20C64243","CHEVRON CLEAR LEADER CENTER","-97.9626593","29.6236826",False
"20C63943","BYRNE METALS CORP","-95.2582408","29.9927707",False
"20C63843","BIRD ELECTRIC INC","-94.7742438","32.4326544",False
"20C63743","BUREAU VERITAS NORTH AMERICA","-95.3984745472265","29.9439676695292",False
"20C63643","TRIMARK STRATEGIC ISI COMMERCIAL REFRIGERATION","-95.4205877","29.9438285",False
"20C63443","GORRONDONA & ASSOCIATES INC","-97.2157378914158","32.7874048619749",False
"20C63243","ENCORE PLUMBING","-96.9528488428038","32.4232997492359",False
"20C62543","KV POWER","-102.576760340659","32.3182917142857",False
"20C62443","LYONDELLBASELL INDUSTRIES","-95.1248794","29.8165832",False
"20C62343","CLARKSON AND COMPANY INC","-98.2869302568401","30.53175045",False
"20C61143","DUSTY UNDERWOOD PLUMBING AND SEPTIC INC","-97.7952395","31.419832",False
"20C60849","GEORGIA PACIFIC-WISCONSIN OPERATIONS","-89.8613265741122","44.3363279164953",False
"20C60743","YRC FREIGHT - ARLINGTON","-97.072981","32.632214",False
"20C60643","YRC FREIGHT - LUBBOCK","-101.821381810811","33.5597255405405",False
"20C60543","YRC FREIGHT - ODESSA","-97.2781369020068","32.9837998",False
"20C60443","YRC FREIGHT - ABILENE","-99.727301","32.435577",False
"20C60343","YRC FREIGHT - EL PASO","-106.291422448838","31.7209219635635",False
"20C60243","YRC FREIGHT - WACO","-97.1524271323828","31.5300878691129",False
"20C60143","YRC FREIGHT - TEXARKANA","-94.0771483052201","33.44667445",False
"20C60043","YRC FREIGHT - EAGLE PASS","-96.7006751020408","32.9357338367347",False
"20C59943","YRC FREIGHT - LAREDO","-99.52166505889","27.6131860715614",False
"20C59843","YRC FREIGHT - MCALLEN","-98.2300605","26.204114",False
"20C59743","YRC FREIGHT - SAN ANTONIO","-98.4332954897959","29.4356078367347",False
"20C59643","YRC FREIGHT - CORPUS CHRISTI","-97.4644106206756","27.7911780045746",False
"20C59543","YRC FREIGHT - AMARILLO","-102.329348","33.906383",False
"20C59533","BASS AIR CONDITIIONING COMPANY INC","-78.878292","35.0525759",False
"20C59443","YRC FREIGHT - FORT WORTH","-97.2957151841291","32.66189715",False
"20C59343","YRC FREIGHT - WICHITA FALLS","-98.5381092","33.9824502",False
"20C59243","YRC FREIGHT - AUSTIN","-97.6601471264804","30.335412",False
"20C59143","YRC FREIGHT - HOUSTON","-95.2450998657718","29.7950326107383",False
"20C59043","YRC FREIGHT - KILGORE","-94.8758518","32.3860733",False
"20C58943","YRC FREIGHT - SHERMAN","-96.6044003149179","33.5856250376774",False
"20C58843","YRC FREIGHT - IRVING","-95.4205877","29.9438285",False
"20C58749","HILL'S WIRING INC","-88.0177297","43.0334061",False
"20C58743","YRC FREIGHT - DALLAS","-96.6681256833632","32.8639551445946",False
"20C58643","YRC FREIGHT - BEAUMONT","-94.1333340480828","30.0406561908013",False
"20C57243","UNION PACIFIC RAILROAD PALESTINE CAR SHOP","-95.633001","31.760081",False
"20C97149","ALLIANT ENERGY","-89.2961380099062","43.15076665",False
"20C96933","CAROLINA BEACH POLICE DEPARTMENT","-77.89938755","34.0445637",False
"20C96433","CASE-CLOSED INVESTIGATIONS INC","-80.3112217112122","36.0759350926769",False
"20B46222","DETROIT EDISON COMPANY","-83.0998105","42.3766257",False
"20J70838","KINSLEY CONSTRUCTION INC","-76.6997126009274","39.9635461993081",False
"20J70638","B&R ELECTRICAL CONTRACTORS","-76.767516949913","39.946815035798",False
"20J70338","LITTON ELECTRON DEVICES","-79.7478887","40.3979139",False
"20J69838","EXELON ENERGY-PEACH BOTTOM ATOMIC POWER STATION  NUCLEAR","-76.275177","39.766304",False
"20J69438","VOITH HYDRO INC","-76.7008946","39.9067499",False
"20J67538","EXELON POWERLABS","-75.7882968862705","39.9954889535713",False
"20J67138","SHIPLEY OIL COMPANY","-76.2941403061224","40.0392093673469",False
"20J64338","WARD MANUFACTURING","-77.0638567","41.6795186",False
"20J63838","LOBAR ASSOCIATES INC","-77.0358059","40.1109413",False
"20J62338","R R DONNELLEY & SONS CO-GREENFIELD RD","-76.2555314430646","40.0472198844118",False
"20J62238","ALCOA MILL PRODUCTS INC","-76.2411283","40.08067",False
"20J62038","PELLA CORPORATION","-77.231012","39.8308973",False
"20J61938","PPL ELECTRIC UTILITIES","-75.5568307830859","40.5929003",False
"20D13433","CITY OF CONCORD POLICE DEPARTMENT","-80.5800049","35.4094178",False
"20D13333","WIELAND COPPER PRODUCTS LLC","-80.0974978","36.325955",False
"20D07838","FRANK E ROSSI & SONS INC","-76.9658787594063","40.1468635212723",False
"20D07633","NORFOLK SOUTHERN CORPORATION-LINWOOD","-80.33352","35.7372669",False
"20D07533","HALIFAX ELEC MEMBERSHIP CORP","-77.6666415","36.1809865",False
"20D07433","BALDOR-DODGE-RELIANCE","-81.9921776","35.6417543",False
"20D07133","NORRIS ENTERPRISES INC","-77.8999864","34.3557241",False
"20J61338","R L SNYDER ELECTRIC INC","-76.8438283","40.2598221",False
"20J61238","ASSOCIATED BUILDERS & CONTRACTORS EASTERN PA CHAPTER","-75.4465046122449","40.6258581428571",False
"20J60538","STEWART ELECTRIC INC","-75.10177875","39.996396",False
"20J59138","RICHARD A WENDIG PLUMBING CO","-75.586691","40.000752",False
"20A16711","SERVICE LOAN COMPANY","-83.6256314418605","32.8344384883721",False
"20J58638","KOVATCH CORPORATION","32.5762515944345","0.33271815",False
"20J57538","IBEW LU#229 YORK ELECTRICAL JATC","-76.7434602081461","40.0476946076164",False
"20J56538","SHEET METAL WKRS JAC OF NE PA LOC 44","-75.89512652819","41.2299976",False
"20J55938","TRI M GROUP LLC","-75.1021485387952","40.0799397696141",False
"20J55738","ASSOCIATED BUILDERS & CONTRACTORS INC","-77.7850022","40.9417272",False
"20J55138","INTERNATIONAL ASSOC OF BRIDGE IRON WORKERS  404","-76.8861122","40.2663107",False
"20J53738","SHEET METAL WRKRS JAC OF CENTRAL PA LOC 19","-75.9572702791679","40.5692988803298",False
"20J52138","SCRANTON ELECTRICIANS JATC IBEW LOC UNION 81","-79.7420045833333","40.1569281875",False
"20J48738","I B E W LOCAL 607","-76.5613341213403","40.7871446879602",False
"20J48638","INT ASSOC HEAT AND FROST INSULULATION ASB WORKERS AM LOCAL #38","-75.8476868","41.2640714",False
"20J47038","R R DONNELLEY & SONS CO-HARRRISBURG PK","-76.3297932634995","40.0595429",False
"20J42138","UNITED UNION OF ROOFERS WATERPROOF ALLIED WORK LOCAL 30","-75.0783528571429","39.9953387346939",False
"20D52549","EAST CENTRAL WISCONSIN STEAMFITTING JAC","-88.3750678252333","44.2935765522738",False
"20D52449","FOND DU LAC AREA PLUMBING JAC","-88.3750678252333","44.2935765522738",False
"20D52349","T&L ELECTRIC LLC","-89.6018305578053","42.84921195",False
"20D52249","DAVE JONES INC","-89.3504510954705","43.0395610220642",False
"20D52149","MARITIME PLUMBING & MECHANICAL LLC","-87.6760987174766","44.0907845980691",False
"20D52049","INTERNATIONAL PAPER CO MANITOWOC","-87.671963606383","44.0746134361702",False
"20D51949","ND PAPER INC","-89.7785480582339","44.4299872243925",False
"20D51849","EXPERA SPECIALTY SOLUTIONS-MOSINEE","-89.6948402875649","44.7883084",False
"20D51649","NORTHWEST WI CONSTRUCTION CRAFT LABORERS JAC","-89.3530496","43.1933679",False
"20C05135","YRC FREIGHT-DAYTON","-84.1688706","39.7748589",False
"20C05043","MOONEY AIRPLANE CO INC","-99.0869283873775","29.97576045",False
"20C05035","YRC FREIGHT-COLUMBUS-GROVECITY","-83.0854352","39.8908081",False
"20C04943","EDWARDS SURVEYING LLC","-97.5874388979592","33.2348340612245",False
"20C04935","YRC FREIGHT-CLEVELAND","-81.6275719568022","41.2771980446235",False
"20C04849","MADISON AREA IRONWORKERS JAC","-89.3165356","43.1617781",False
"20C04835","YRC FREIGHT-CINCINNATI","-84.4650871920655","39.306302503148",False
"20C04735","YRC FREIGHT-AKRON","-81.6540446530612","41.10167",False
"20C04643","PRESCRIPTION PEST ENVIRO SVCS","-97.628425","30.494718",False
"20C04543","GOETZ FUNERAL HOME","-97.9643992467131","29.57494905",False
"20C04349","PHILLIPS PLASTIC CORP MEDFORD DIVISION","-90.3418139222572","45.121817384225",False
"20C04043","PENDLEY PARTY PRODUCTIONS","-97.190922","31.495316",False
"20C04035","UPS WEST CARROLLTON-OHWES","-84.2408711313007","39.673374844675",False
"20C03943","THE STONELEIGH HOTEL","-96.8067696530612","32.797390877551",False
"20C03935","UPS MIDDLEBURG HEIGHTS-OHMID","-81.828210395065","41.3812324924147",False
"20C03743","RED SIMPSON INC APP TRNG PROG HARLINGEN","-97.632438","26.2035067",False
"20C03643","RED SIMPSON INC APP TRNG PROG SAN ANTONIO","-98.4333509638554","29.4354425180723",False
"20C03543","RED SIMPSON INC APP TRNG PROG BEAUMONT","-94.1553696086957","30.0624295585284",False
"20C03535","INEOS PIGMENTS USA INC","-80.539028","41.804671",False
"20C03522","GRAND RAPIDS PLUMBERS AND STEAMFITTERS JAC-LOCAL 70","-85.636661","42.979127",False
"20C03422","MONROE PLUMBERS AND PIPEFITTERS JOINT APPRENTICESHIP COMMITTEE LOCAL 671","-83.3731378103179","41.9139518446921",False
"20C03343","R C TRANSMISSIONS INC","-96.5620024899953","30.1175143955691",False
"20C03243","KITE PAINT AND BODY SHOP","-99.7851534166667","32.3561699166667",False
"20C03143","SUN COUNTRY BICYCLES","-97.7464208367347","30.2811825102041",False
"20C03135","TP MECHANICAL CONTRACTORS-COLUMBUS","-82.9416313270803","39.9381971887707",False
"20C03043","THE HILLS COUNTRY CLUB","-97.9871468","30.3474977",False
"20C03035","JACOBS TECHNOLOGY INCORPORATED","-81.8259529","41.4187047",False
"20C02943","THOMAS ROGERS AND ASSOCIATES INC","-95.5621917142857","29.6148675714286",False
"20C02935","HX5 SIERRA","-81.8259529","41.4187047",False
"20C02735","R F COOK MANUFACTURING COMPANY","-81.4717006802632","41.1982463879607",False
"20C02443","SHELL PIPELINE COMPANY LP","-95.3662752857143","29.758963755102",False
"20C02343","LUCAS FUNERAL HOME","-97.1705678","32.8234621",False
"20C02222","BAY CITY JEATC","-83.9175679387755","43.5975644285714",False
"20C02043","RACHWITZ INVESTIGATIONS","-96.6113409562483","33.6349175926573",False
"20C01722","WEST MICHIGAN ELECTRICAL JOINT APPRENTICESHIP TRAINING COMMITTEE","-85.9469343784171","43.062590767191",False
"20C01643","WYATT ELECTRICAL SERVICES","-99.7384634285714","32.4364603061224",False
"20C01343","ROBERTS AND PETTY INC","-95.0387983","29.7521155",False
"20C01243","GRIMES FUNERAL CHAPELS","-99.0752237083867","29.72919365",False
"20C00835","SOUTHERN OH AND KY BRICKLAYERS AND CRAFTWORKERS REGIONAL TRAINING CENTER JATC","-84.1924355476178","39.0847113263523",False
"20C00635","ARCELOR MITTAL-SHELBY","-82.677032282637","40.8756681037983",False
"20C00543","THE TIERRA COMPANY LLC","-94.3193601","32.6165355",False
"20C00535","SIEMENS INDUSTRY INCORPORATED","-84.5284263799534","39.292520211841",False
"20C00143","MCGRATH BROTHERS CONCRETE","-98.5020777","33.9004572",False
"20C00135","PERRY NUCLEAR POWER PLANT","-81.1456675555555","41.7943881111111",False
"20C00043","ROBERT MASSIE FUNERAL HOME","-100.428918","31.462195",False
"20BO4723","WALSER CHEVROLET","-93.4039544","45.0549998",False
"20BO4523","U S WEST","-93.5019336464646","44.9727587272727",False
"20B99843","ABILENE AERO INC","-99.6803800846757","32.4153083303544",False
"20B99743","HOMETOWN ELECTRIC INC","-98.8518847522256","30.2889127370558",False
"20B99735","PIQUA POWER SYSTEM","-84.23655","40.130294",False
"20B99635","BP-HUSKY REFINERY","-83.4637161538461","41.6372064615385",False
"20B99535","VALLEY TRANSPORTATION","-80.774269","40.232854",False
"20B99343","AMARILLO THERMO KING","-102.1707914","31.9500051",False
"20B99335","DAVIS-BESSIE NUCLEAR POWER STATION","-83.146578","41.512773",False
"20B99043","TITUS ELECTRICAL CONTRACTING INC","-97.6767935","30.4004053",False
"20B98943","LEWIS FUNERAL HOME","-98.405650255814","29.4178713023256",False
"20B98843","STP NUCLEAR OPERATING COMPANY","-95.9358396","28.8327464",False
"20B98635","THE WATERWORKS","-82.9995937","40.1022379",False
"20B98535","MANTALINE CORPORATION INCORPORATED","-83.8036866062054","40.4410086227671",False
"20B98243","ASCUBA VENTURE INC","-97.3609040714286","27.7034831428571",False
"20B98043","INTERNATIONAL PAPER COMPANY","-94.0771483052201","33.44667445",False
"20B97943","SOURCE CONSTRUCTION SERVICE","-97.2691817","32.7995738",False
"20B97843","CARTER-TAYLOR-WILLIAMS MORTUARY","-97.106796","32.743925",False
"20B97635","SCOTT PROCESS SYSTEMS INCORPORATED","-81.3404871838568","40.9666935368313",False
"20B97443","SANDERSON PEST CONTROL","-102.394024","30.1424077",False
"20B97043","RED SIMPSON INC APP TRNG PROG HILLSBORO","-97.1303744","32.0108506",False
"20B96943","UNION PACIFIC RAILROAD COMPANY","-97.3687677","32.7319458",False
"20B96543","ASARCO AMARILLO ELECTRICAL TRNG PROG","-101.833824","35.2072185",False
"20B96443","TURBOMECA ENGINE CORPORATION","-97.0540115576179","32.7025525447428",False
"20B95735","CSX-TRANSPORTATION","-83.4980070816327","41.5877473877551",False
"20B95643","TOTAL PROTECTION SYSTEM INC","-97.4866060776497","27.7369752665437",False
"20B95443","CONWAYS AUTO CHECK","-99.750972755102","32.402538877551",False
"20B95035","WEBSTER INDUSTRIES INCORPORATED","-83.188567244898","41.1235485102041",False
"20B94843","FJW MACHINE CO INC","-95.5360438292683","29.8501237926829",False
"20B94543","PBS APPRAISAL SERVICE","-95.3676974","29.7589382",False
"20B94343","VIDEO PIPE INSPECTION","-95.367211","33.009264",False
"20B94235","TATTOO CITY","-81.1078783","39.7157533",False
"20B94143","D & M PLUMBING","-96.6141711428571","33.2067459795918",False
"20B94043","MAXEY FUNERAL HOME","-93.7322628571429","30.095586",False
"20B93943","AMERICAN AUTOMATIC SPRINKLER","-97.3327459","32.753177",False
"20B93843","CRAWFORD-BOWERS FUNERAL HOME","-97.727796","31.1171441",False
"20B93543","GALBRAITH ELECTRIC COMPANY INC","-99.7370649393939","32.3989910505051",False
"20B93443","THE TATTOO STUDIO","-97.6694376","31.0911524",False
"20B93343","MISSION PARK FUNERAL CHAPEL","-98.5479937580134","29.5084598974532",False
"20B93335","CONTRACTORS ASSOCIATION OF HEAT AND FROST INSULATORS JATC","-84.187891","39.853594",False
"20B93322","BW CUSTOM INSTALLATIONS","-86.0846166950661","42.8231981540969",False
"20D03949","BAUER & RAETHER BUILDERS INC","-89.292017199602","43.0576241043444",False
"20D03933","WAYNE J GRIFFIN ELECTRIC INC","-78.8429072","35.9283959",False
"20D03733","WESCOTT BUICK ISUZU GMC","-79.4762646686338","36.0810148600558",False
"20D03633","JOHN S CLARK COMPANY INC","-80.6071609","36.4993297",False
"20D03433","PIKE ELECTRIC LLC MOUNT AIRY","-80.5477509","36.4615564",False
"20D03233","WIX FILTRATION CORP","-81.1838186","35.2622654",False
"20C07943","ALON USA","-96.4736147570581","32.08639585",False
"20C07843","SOUTHWESTERN INSTITUTE OF NEUROLOGY","-96.599472","32.7666103",False
"20C07743","CROLEY FUNERAL HOME","-95.1983705","32.5877845",False
"20B49735","CINCINNATI ELECTRICAL APPRENTICESHIP AND TRAINING COMPANY","-84.513356108505","39.1791223452062",False
"20B49335","NATIONAL FEEDSCREWS AND MACHINING INCORPORATED","-81.5223452365769","40.780424",False
"20N16532","ALSTOM","-77.6511228323785","42.3161058",False
"20N16432","JAMES A FITZPATRICK NUCLEAR POWER PLANT","-76.3982549687252","43.523141",False
"20N16332","NEW HYDE PARK FUNERAL HOME","-73.6882924914149","40.73553265",False
"20N16232","CARRIER CORPORATION","-73.9995138007961","40.7530239",False
"20N16132","KLINGINSMITH PLUMBING & HEATING","-79.4766215","42.2105995",False
"20N16032","BRICKLAYERS & ALLIED CRAFTWORKERS LOCAL 2 NEW YORK & VERMONT","-73.8579995","42.7029254",False
"20B16423","YRC FREIGHT - DULUTH","-92.1251218","46.7729322",False
"20N15932","BRICKLAYERS ALLIED CRAFTWORKERS LOCAL 2","-76.1940129","43.1480997",False
"20N15832","LABORERS INTERNATIONAL UNION OF NORTH AMERICA 103","-76.9786122","42.8690271",False
"20N15732","ASSOCIATED FIRE PROTECTION CORPORATION","-76.0574638","43.1227028",False
"20J75038","TALEN ENERGY","-75.4751630225508","40.60182085",False
"20J74338","HARRISON'S RESTAURANT","-77.835206121865","40.80907915",False
"20J74038","CARSON SERVICES INC","-75.2770407","40.3845749",False
"20J72938","STEPHEN F PETERS INC","-77.1305373","40.4778612",False
"20J72438","LOBAR INC","-77.0358059","40.1109413",False
"20J72038","JST CORPORATION","-76.8861122","40.2663107",False
"20J71938","SUNBURY GENERATION LP","-76.8196897","40.848696",False
"20C79049","APPLETON ELECTRIC COMPANY","-88.4445166375648","44.2581314",False
"20C77749","RALPH'S HEATING & AIR CONDITIONING","-88.1389779","42.905848",False
"20C77549","NORTHERN ELECTRIC INC","-87.9679678333333","44.5064048333333",False
"20C77349","CARROLL ELECTRIC","-88.8838040064611","42.652307",False
"20C76449","HARLEY-DAVIDSON INC","-87.9110865","43.0893568",False
"20C76349","CERTIFIED INCORPORATED","-91.418669","44.8034995918367",False
"20C74933","FRIGIDAIRE CO DISHWASHER DIV","-77.6346759","35.2659323",False
"20C73349","CROWN TOOL AND MANUFACTURING CO INC","-87.8970787349398","44.4788519036145",False
"20C72949","PACKAGING CORPORATION OF AMERICA","-89.729859","45.471079",False
"20C72449","NORTH AMERICAN MECHANICAL INC","-88.402015","42.933421",False
"20C72049","R J KAMPO PLUMBING & HEATING CORPORATION","-88.4658985490975","44.2537277525271",False
"20C71149","PRECISION DRIVE AND CONTROL INC","-89.6531737668201","42.5988308",False
"20C68743","JACOBS FIELD SERVICES","-95.046658125","29.681812",False
"20C68643","SOUTHERN CAREERS INSTITUTE AND BUSINESS PARTNERS SAN ANTONIO","-98.4939958181677","29.3566257356627",False
"20C68543","SOUTHERN CAREERS INSTITUTE AND BUSINESS PARTNERS","-98.2020302286562","26.2106113809471",False
"20C67943","VETERANS COALITION OF NORTH CENTRAL TEXAS","-96.7954713062242","32.782714",False
"20C67649","TRIUMPH TWIST DRILL COMPANY","-89.3941173333333","45.6317936111111",False
"20C67549","NORTHEAST WISCONSIN ELECTRICAL JAC","-89.2945512183673","43.0594607773621",False
"20C67343","UPS GEORGETOWN CENTER TXOSE","-97.6867993909826","30.5336495006207",False
"20C67249","K W ELECTRIC INC","-106.585198","44.116424",False
"20C67243","INVICTUS INSTITUTE","-97.061217659459","32.7734640431291",False
"20C67143","BARNHART CRANE AND RIGGING COMPANY","-95.1960568367347","29.7592326530612",False
"20C66643","ADAPTIVE CONSTRUCTION SOLUTIONS INC","-95.4870572588488","29.8656666430679",False
"20C66549","NATIONAL DRYWALL COMPANY INC","-87.6948511","44.3321643",False
"20C66543","AMERICAN FIRE PROTECTION GROUP INC DBA  STANDARD AUTOMATIC FIRE ENTERPRISES","-95.5135848","29.9365395",False
"20C66443","GERMAN AUTOKRAFT II INC","-98.6686709","33.9514847",False
"20C65843","CRC APPRENTICESHIP PROGRAM","-97.692828","30.510941",False
"20C65743","BNSF RAILWAY","-95.3304587074219","29.7105965331513",False
"20C65543","SOUTHERN CAREERS INSTITUTE AND BUSINESS PARTNERS","-98.6273977244502","29.45848285",False
"20J14438","SUNOCO INC-PHILADELPHIA","-75.1635262","39.9527237",False
"20G40432","SHEET METAL WORKERS LU 112","-76.8077338","42.0897965",False
"20G39732","DUPLICATING CONSULTANTS, INC","-78.8098593752771","43.03048965",False
"20F11230","UPS BOUND BROOK CENTER-NJBOU","-74.563809","40.5651842",False
"20F11130","UPS TRENTON-NJTRN","-74.7173858914733","40.240163",False
"20D53249","YRC FREIGHT - PORTAGE","-89.467657","43.552561",False
"20D53149","YRC FREIGHT - LACROSSE","-91.2561016085818","43.8250984877051",False
"20D53049","YRC FREIGHT - MADISON","-89.30196215018","43.0594776896134",False
"20D52949","YRC FREIGHT - EAU CLAIRE","-91.4984941","44.811349",False
"20D52849","YRC FREIGHT - APPLETON","-90.307638","42.683963",False
"20D52749","YRC FREIGHT - OAK CREEK","-87.9105438152794","42.9195262116132",False
"20D23733","MURATA MACHINERY USA INC","-80.8430827","35.2272086",False
"20D23638","EASTERN ELEVATOR SERVICE AND SALES COMPANY","-78.7855430801375","40.2089175707684",False
"20D23633","ELECTRI-SAFE LLC","-78.5390615252961","35.8109176141361",False
"20B40835","ASSOCIATED PLUMBERS AND HYDRONIC CONTRACTORS OF CENTRAL OHIO","-82.9064066363636","40.0756429090909",False
"20B40222","SAGINAW FIRE DEPARTMENT","-83.9694504","43.4368126",False
"20B17922","DELPHI SAGINAW STEERING SYSTEMSIONS","-85.104246","43.3536559580838",False
"20B17822","CPC-PONTIAC","-83.2910468","42.6389216",False
"20B17722","GENERAL MOTORS CORPORATION SCG-LANSING AUTOMOTIVE DIVISION","-84.5563745984123","42.72357655",False
"20B17622","GM POWERTRAIN-YPSILANTI","-83.613055","42.2410562",False
"20D37349","VALLEY FUNERAL HOME","-88.4159117474748","44.2822070606061",False
"20D37249","GREEN BAY AREA CARPENTRY JAC","-88.2720503","44.2780432",False
"20D36449","EAU CLAIRE AREA STEAMFITTING JAC","-91.4984941","44.811349",False
"20D36349","GENERAL HEATING AND AIR CONDITIONING","-89.3837613","43.074761",False
"20D35349","GIRAFFE ELECTRIC II INC","-88.2355356395515","42.9795879035667",False
"20D35249","APPLETON AREA STEAMFITTING JAC","-88.3750678252333","44.2935765522738",False
"20D35049","FOX VALLEY LAKESHORE AREA CARPENTRY JAC","-88.2720503","44.2780432",False
"20N09732","84 LUMBER","-75.8417918","42.1001315",False
"20N09632","PACER FUNERAL HOME","-78.7271604","42.9183645",False
"20N09532","J S TROUP ELECTRIC INC","-78.833093","42.7974619",False
"20N09432","KRUEGER FUNERAL HOME","-76.1467592892073","43.1038912",False
"20N09332","MILLWRIGHTS PILE DRIVERS & DIVERS LOCAL 1163","-76.869405","43.084231",False
"20N09232","84 LUMBER","-76.5324205","42.9819246",False
"20N09132","RADEC CORPORATION","-77.57448365","43.15327825",False
"20N09032","ALPHA PRECISION","-76.1814138770668","42.5917735491747",False
"20N08932","84 LUMBER","-75.9107565","43.9747838",False
"20N08832","MC KENZIE AUTOMATION","-77.615214","43.157285",False
"20N08632","FINGER LAKES DISTRICT COUNCIL OF CARPENTERS JAC LU 603","-76.4968019","42.4396039",False
"20N08432","PANKO ELECTRIC AND MAINTENANCE","-75.9166135","42.108006",False
"20N08132","84 LUMBER","-76.2622669","42.1034528",False
"20N08032","84 LUMBER","-76.432978494518","42.4792925",False
"20N07932","SIGMA INTERNATIONAL","-78.4007026","43.2186857",False
"20N07732","NORTH ATLANTIC STATES CARPENTERS TRAINING FUND ROCHESTER TRAINING CENTER","-77.615214","43.157285",False
"20N07632","CHENANGO VALLEY TECHNOLOGIES INC","-75.4985123","42.6781266",False
"20N07432","BORGWARNER MORSE TEC","-76.4738591424667","42.49669505",False
"20N07232","STRUCTURAL ASSOCIATES INC","-76.0409437","43.0591215",False
"20N07132","IBEW LOCAL UNION 41 JAC","-78.7435517","42.7670376",False
"20N06932","BENNETT DIE & TOOL INC","-76.8276174","42.1901027",False
"20N06732","MCDONALD'S RESTAURANT","-78.69619215","43.0155495",False
"20N06632","SCHOELLER TECHNICAL PAPERS INC","-76.127703","43.567014",False
"20N06332","GENESEE GLASS AND MIRROR INC","-77.6385615","43.2157229",False
"20N06032","NOVATECH MACHINING CORP","-78.7767943","42.8957967",False
"20N05632","R E GINNA NUCLEAR POWER PLANT","-77.3090258571429","43.272717",False
"20N05432","ROGERS ASSOCIATES TOOL & DIE","-77.6356071","43.1668451",False
"20N04832","FORD MOTOR COMPANY","-78.846779","42.798114",False
"20N04432","CORNING INCORPORATED-CANTON PLANT","-77.0850347653868","42.2793956846944",False
"20N02632","GM POWERTRAIN DIVISION","-78.9189281","42.9622353",False
"20N02432","AMERICAN AXLE & MANUFACTURING","-78.8169202244898","42.9227140102041",False
"20N02038","J B HUNT TRANSPORT SERVICES INC","-75.6458751038218","40.5729431991507",False
"20N01738","J B HUNT TRANSPORT SERVICES INC","-76.7088133","39.8752602",False
"20N01438","J B HUNT TRANSPORT SERVICES INC","-76.8543938","40.2538758",False
"20N01338","YRC FREIGHT-SCRANTON-WILKES BARRE GARAGE","-75.9584989513831","41.0764544668917",False
"20N01332","IRONWORKERS LOCAL 33 JATC","-77.56429084375","43.1544400625",False
"20N01238","YRC FREIGHT-HARRISBURG GARAGE","-77.1612913","40.2269674",False
"20N01138","YRC FREIGHT-READING","-75.9826736258488","40.3890764843559",False
"20N01038","YRC FREIGHT-ERIE","-80.0249626","42.1243235",False
"20N00938","YRC-PITTSBURGH","-80.0708653262503","40.46257975",False
"20N00838","YRC FREIGHT-DU BOIS","-78.7281948474862","41.1162563695942",False
"20N00738","YRC FREIGHT-BEDFORD","-80.045927","41.065824",False
"20N00730","UPS LAWNSIDE CENTER - NJLAW","-75.0251335363094","39.8688301",False
"20N00638","YRC-SCRANTON","-75.9584989513831","41.0764544668917",False
"20N00538","YRC-ALLENTOWN","-75.3625594750446","40.6788788477034",False
"20N00438","YRC-PHILADELPHIA","-74.926292","40.077048",False
"20N00338","YRC FREIGHT-LANSDALE","-85.8269928054189","33.5833546559686",False
"20N00238","YRC FREIGHT-MILTON","-75.2012892784079","40.7423924452638",False
"20N00138","YRC FREIGHT-HARRISBURG","-77.1119694753804","40.230837799385",False
"20N00008","UPS HARRINGTON CENTER-DEMIL","-75.5658935472603","38.9409577",False
"20M74632","GLIDDEN MACHINE & TOOL COMPANY INC","-78.8468254149027","43.054348",False
"20M74532","LABORER'S LOCAL 754","-74.0496196","41.1002845",False
"20M74432","FINISHING TRADES INSTITUTE OF NY AT ALBANY","-73.7256256999814","42.68965745",False
